idx,smiles,homolumogap
1443,COC(=O)C1COC(N1)(C)C(F)(F)F,6.838221063
1444,COC(=O)C1COC(N1)C(F)(F)F,6.57154949
1445,[N-]=[N+]=NCC(CC(=O)OC)N,5.869495755
1446,COC1C(=O)C=C(N=C1C1CC1)C1CC1,4.138851666
1447,O=CC=C(C=CN=C(c1ccccc1)O)C,3.747007721
1448,O=CC=CC=CN=C(c1cccn1C)O,3.654489012
1449,COc1ccc2c(c1)CC1CC2CC(=O)O1,5.673573783
1450,CC=CC1Oc2c(C1C)cccc2,5.676294921
1451,CCCCCC=CC1=NC1C(=O)OC,5.542959135
1452,COC(=C(c1cccs1)N=C(O)C)C(=O)C,3.885785785
1453,COC(=C(N=C(c1ccccn1)O)C)C(=O)C,3.668094705
1454,COc1ccc(cc1)C(=NC=CC=CC=O)O,3.589181688
1455,O=CC=CC=CNC(=O)C(C)(C)C,4.157899636
1456,O=CC=CC=CNC(=O)C,4.174226467
1457,C=CCC(C(c1ccc(c(c1)OC)C)C)O,5.866774617
1458,COC(=O)CCCC=CCC(OC)OC,6.827336509
1459,C=CCC(CC(CCCCC)O)OCOC,7.42598698
1460,COCOC(CC1CO1)CC=C,7.333468271
1461,C=CCC1C2CC(=O)CC(N1C(=O)OC)C2O,6.062696589
1462,COC(=O)N1C2CC(=O)CC1C1C2O1,6.345694994
1463,ON1CCc2c(C1c1ccccc1)cccc2,5.953851049
1464,O=C1CCCC23C(C1)C(C)(C)OC3CC(=O)O2,6.122561636
1465,CCCC1C=C=C2C(=c3ccccc3=NC2=O)O1,2.05718071
1466,CCC1C=C=C2C(=c3ccccc3=NC2=O)O1,2.054459571
1467,CC1C=C=C2C(=c3ccccc3=NC2=O)O1,2.032690463
1468,ON=CC(c1ccc(c(c1)O)O)(C)C,5.578333935
1469,CCCC1C(O)C(O)C(=O)CC1(O)C(=O)O,6.09807139
1470,OCCc1ccc(cc1)OC=CC(=O)OCC,5.298056669
1471,OCC1OC(C(C1O)O)CC(O)C,7.733475631
1472,FC1CN(C(C1)C(=O)F)C(=O)OC(C)(C)C,6.449098257
1473,ClCC(=O)N1CC(CC1C(=O)F)F,6.432771426
1474,O=C1OC2(CC1N(C2)C(=O)O)C(C)(C)C,6.691279584
1475,OC1=NNC2C1CCN(C2)Cc1ccccc1,5.232749345
1476,CNC(C(=O)O)CSC(=O)O,6.941624326
1477,CC(c1ccsc1C)N,5.796025016
1478,OC(=O)C1CNCC1c1ccc(cc1)C(=O)O,4.93342411
1479,CCc1cccc(c1)C1CNCC1C(=O)O,5.836842093
1480,CC(c1cccc(c1)C(=O)O)C1CNCCN1,4.484436256
1481,CC(c1ccccc1C(=O)O)C1CNCCN1,4.481715118
1482,CC(c1ccc(cc1)C(=O)O)C1NCCNC1,4.571512688
1483,CC(C1=CC(CC1)B1OC(C(O1)(C)C)(C)C)C,6.873595864
1484,OC(C1(C)CCC=C1)c1ccccc1,6.378348656
1485,FC(C=CC1CC=CC(=O)O1)(F)F,5.877659171
1486,CC=CC=NN(C(=O)c1ccccc1)C,4.666752536
1487,N#CC1=CNN(C1=C1C=C(C)C=CC1=O)C,2.851753153
1488,N#CC1=CNN(C1=C1C=CC=CC1=O)C,2.9116182
1489,N#CC1=CN(NC1=C1C=C(Cl)C=CC1=O)C,4.563349273
1490,N#CC1=CN(NC1=C1C=C(C)C=CC1=O)C,4.590560658
1491,N#CC1=CN(NC1=C1C=CC=CC1=O)C,4.737502137
1492,NNC=C1C(=O)Oc2c(C1=O)cccc2,4.639541151
1493,SC1=NC(C2C(N1)OCCC2)c1ccco1,6.157936437
1494,CC=CC=CC(=NN=Cc1ccccc1)O,3.787824799
1495,OCC1CC(C(C1NCc1ccccc1)O)O,6.174263268
1496,CC(N(C(C)C)CC1OC1C1CCCCC1)C,7.542995936
1497,CCCC1OC1CN(C(C)C)C(C)C,7.333468271
1498,C1CCN(CC1)CC1OC1C1CCCCC1,7.521226828
1499,COC(=O)C(C(c1ccccc1)N=C(O)C)F,6.454540534
1500,OCC(CC(C1OC(C)(C)OCC1C)C)C,8.887238357
1501,O=CC(C(CCC=C(C)C)C)Cl,5.07764445
1502,O=C(C1CC1)CN1C=CC=C2N1C=CN2,3.523874364
1503,OCC=C(C(=C=C)[Si](C)(C)C)C,5.921197387
1504,OC1C(O)OC(C1O)Cc1ccccc1,6.519847858
1505,OC1=NC(C(=O)O1)CCC(=O)OCC#C,6.827336509
1506,O=CC=C(c1c(Cl)cc(oc1=O)C)Cl,4.272187453
1507,O=C1OCCC2C1C2C(=O)c1ccccc1,5.058596481
1508,C=CCC(OC(=O)C=C)C=CC(F)(F)F,5.687179475
1509,C=CCC(C=CC(F)(F)F)O,7.02597962
1510,CC1CCC(C2=C(CCC12)C)C=C(C(=N)O)C,5.526632304
1511,NC1CCC(C1)(O)N=C(OC(C)(C)C)O,6.859990171
1512,O=C1N=C2N=CC=CC2C=C1C(F)(F)F,4.030006126
1513,OC1CNCC1Cc1ccccc1,6.04364862
1514,COc1ccccc1C1CNCC1O,5.638198982
1515,COc1cccc(c1)C1CNCC1O,5.776977046
1516,OC1CNCC1c1cccc(c1)Cl,5.945687633
1517,FC1=CC2=NC(=NC(=O)C2C=C1)C,3.755171137
1518,OC1C2CC(C2(C)C)CC1(C)O,8.005589482
1519,O=C1CCC2=NC(=O)N=C(C2C1)C(F)(F)F,4.587839519
1520,COC(=O)C1C=c2ccncc2=NC1=O,3.031348295
1521,C=CCON=C(c1ccc(cc1)N(=O)=O)C,4.046332957
1522,NCC(CC=CC(=NCC(=O)O)O)O,5.118461528
1523,NCC(CCCC(=O)O)O,7.455919504
1524,[N-]=[N+]=C(c1ccccc1)C(=O)OCC(C)C,3.888506924
1525,NCC(CCCC(=NCC(=N)O)O)O,6.42460801
1526,CCOC(=O)CN=C(CCCC(CN)O)O,6.451819395
1527,CN(C(=O)CCCC(CN)O)CC(=O)O,6.713048692
1528,NCC(CCCC(=NC(C(=O)O)C)O)O,6.522568996
1529,NCC(CC=CC(=NCCC(=O)O)O)O,4.957914356
1530,NCC(CCCC(=NCCCC(=O)O)O)O,6.13344619
1531,NCC(CCCC(=NCCC(=O)O)O)O,6.313041332
1532,CN(N=C(CCCC(CN)O)O)CC(=O)O,5.820515262
1533,C=CCC1(C)C(=NC(C1=O)CC(=O)O)O,5.262681869
1534,NCC(CCCC(=NCC(=O)O)O)O,6.449098257
1535,OCC=C1C(=O)OC(C1O)C=C(C)C,5.763371354
1536,CC1NN(C)C2C(N1)C(=NC(=N2)O)O,5.191932268
1537,COC(=O)C1COC2N1C(=O)CCC2,6.906249526
1538,CC1CC(=CCC1=CN1CCCC1)C,5.847726647
1539,CCCC=C(C(=O)C)C=CC(=O)OC,4.740223276
1540,CC(C(C(C1(C)OC(=O)C(C1O)C)O)C)O,7.170199961
1541,CCC(C(C1(C)OC(=O)C(C1O)C)O)(O)C,7.31714144
1542,CCC(C(C1(C)OC(=O)C(C1O)C)O)C,7.077681252
1543,COC1CC(C)Oc2c1c(O)ccc2,5.717111999
1544,OC1CC(=O)c2c(C1O)cc1c(c2O)COC1,4.797367184
1545,OC(C(CC(O)C)O)COCc1ccccc1,6.375627517
1546,OC(C(C1OC1C)O)COCc1ccccc1,6.530732412
1547,S=C=Nc1ccccc1C=CC(=O)N(C)C,4.310283392
1548,OC1CC(=CC(C1O)O)C(=O)c1ccccc1,4.982404603
1549,CON=C1C(C)CSC2=C1CNCC2,4.710290752
1550,CON=C1CCSC2=C1CNCC2,4.674915952
1551,OCCC(C(N(OC)C)O)C(CO)O,7.877695972
1552,OCCC(C(N1CCOCC1)O)C(CO)O,7.396054457
1553,CC(OC(=O)C1OC(=O)CC1C(=O)O)C,6.117119359
1554,ON=C1C(C)CSC2=C1CNCC2,4.775598076
1555,ON=C1CCSC2=C1CNCC2,4.62321432
1556,CCCOC(=O)C1OC(=O)CC1C(=O)O,6.723933246
1557,CCOC(=O)C1OC(=O)CC1C(=O)O,6.979720265
1558,COC(=O)C1OC(=O)CC1C(=O)O,6.957951157
1559,COC(=O)C1OC(=O)CC1C(=O)N(OC)C,6.821894232
1560,C=CC(C=CC=C(C)C)C=O,4.816415154
1561,CC1=NOC2=CC(=C3C=CC=CC3=O)NC12,3.05855968
1562,COC1C=c2c(ncnc2=CC1=O)NC(C)C,3.115703588
1563,CC(ON=Cc1ccc(cc1)N)C,4.527974472
1564,CC=NNC=C1C=CC=CC1=O,3.278971899
1565,CCOCN=c1nn(=O)c2c(n1O)cccc2,3.643604458
1566,CC1CNCC(C1)N=C(Oc1ccccc1)O,5.793303877
1567,CC1CNCC(C1)N=C(O)C,6.296714501
1568,OC(=O)C=CC(=O)C(C(=O)O)C,4.819136292
1569,COCC(N=C(C=Cc1ccc(cc1)C)O)C,4.410965517
1570,CCC(N=C(C=Cc1cccc(c1)OC)O)C,4.345658192
1571,N#CCN1C2CCCCC2C(=O)N(C1=O)C,6.658625922
1572,OC(=O)C=Cc1cnc(nc1)C1CCCO1,4.359263885
1573,CCC(Nc1ncc(cn1)C=CC(=O)O)C,4.187832159
1574,CCC(Sc1ncc(cn1)C=CC(=O)O)C,4.010958156
1575,CN(C=Cc1cccnc1)C,4.585118381
1576,CC=Cc1cc2N(C)C(=O)c3c2c(c1O)ccc3,3.450403624
1577,CCOC=Nc1[nH]c(cc1C#N)C,4.574233827
1578,O=CC=C1C=C(C)CC(C1)(C)C,4.446340317
1579,COC(=O)C1(C)COC(OC1)(C)C,7.306256886
1580,COC(C(=O)OC(CC=C)C)OC,6.933460911
1581,[N-]=[N+]=NC(c1cccc2c1cccc2)C,4.726617583
1582,O=C1C(O)CC(N1C)c1cncc(c1)C(=O)O,5.012337126
1583,OCC1OC(O)(CF)C(C(C1O)O)O,8.070896806
1584,CN1C(=NC2=NC(=O)N(C2C1=O)C)O,4.69668506
1585,OC(=O)C1(C)COC(OC1)C(C)(C)C,7.494015443
1586,N=C1N=C(O)C2C(=N1)N=CC(=N2)C(C(O)C)O,3.635441043
1587,NC1CC(C)(C)N(C(C1C(=O)O)(C)C)O,6.446377118
1588,ClCCC1C=NC(=N)N=C1O,5.295335531
1589,N#CC(=C(CC(=N)O)N)C(=O)O,5.064038758
1590,CN(N=Cc1nccs1)C,4.217764683
1591,NC1N=NC(=N1)c1nc2c([nH]1)cccc2,3.692584951
1592,OC(=O)C1NOC(=O)C2C1CCCC2,6.854547894
1593,CCOC(=O)C1CC(=NC(=O)N1C)O,5.687179475
1594,OC1=NC(=O)C(=C(N)C)C1,5.110298112
1595,ON=C1CC(=O)CC(C1)c1ccccc1,5.649083536
1596,NN=C(C1NC(CC(=O)C1)C(=NN)O)O,4.680358229
1597,COC1C=CC=C2C1=NC(=CC2=O)N,2.895291369
1598,NC1=CC(=O)c2c(=N1)c(=C)ccc2,2.359227084
1599,OC(=O)C1C=C(C(=O)O)C(=N)N=C1O,4.783761492
1600,OC1=NC2C(=N1)N=C(N=C2Cl)C,4.215043544
1601,O=C1C=C(C)C2C(=N1)C(=CC(=O)C2=O)Cl,3.673536982
1602,Oc1cc(C)c2c(n1)C(Cl)C=C(C2=O)O,4.370148439
1603,CC1=NC(=O)C(C(=N1)C)Cc1ccc(cc1)F,4.266745176
1604,c1ccc(cc1)C=NN=Cc1ccco1,3.825920738
1605,CC1N=C(S)N=C(C1N)S,4.824578569
1606,CC1N=C(S)N=C(C1C)S,4.947029802
1607,CC1=NC(=O)C(=C2CC2)C(=N1)C1CC1,3.610950796
1608,ONC(=N)c1cc(F)c(cc1F)C,4.585118381
1609,N#CC(=Cc1cnc[nH]1)c1nc2c([nH]1)cccc2,3.551085749
1610,COc1cccc(c1C=C)C(C(C=C)O)O,5.015058265
1611,ClC(C(=O)OC1CCCC(C1O)C)Cl,6.176984406
1612,Cc1ccc(cc1)C(c1ccc(cc1)C(=O)C)O,5.13206722
1613,O=C1CC=CC2N1CCC2C(=O)N1CCCC1,6.386512071
1614,COc1ccc2c(n1)CC1C2=CC(C(C1)C)O,4.781040353
1615,O=CC1(C)C(C)CC=C2C1CCCC2(C)C,5.7878616
1616,CC(=O)OC1CC=CC2C1OC(O2)(C)C,6.900807249
1617,OCC#CC(=NOCC=C)c1ccccc1,4.489878533
1618,CON(C(=O)C1CC=CC1N)C,6.378348656
1619,CCC1OC(=O)C(C1)(C(=O)C)c1cccs1,5.417786763
1620,COC1CC(=O)C=CC1C(O)(C)C,5.15111519
1621,COC1=CC(=O)CCC1C(=O)N1CCOC1=O,5.25996073
1622,ClCCOC=CC1=CCCc2c1cccc2,4.723896445
1623,CC=CCOC=CC1=CCCCC1,5.123903805
1624,C=CC1=CC(C(CC1)C(O)(C)C)O,5.322546916
1625,COC1=CC(=O)CCC1C(O)(C)C,5.317104639
1626,CCC1CCCC(C2C1C(C)C=C2)(C)CO,7.012373927
1627,c1ccc(cc1)COC1CCC2OC1CO2,6.451819395
1628,CC(C1CCCC(C2C1C(C)C=C2)(C)O)C,7.02597962
1629,C=CCSC1CCc2c1cccc2,5.488536365
1630,O=Cc1cc(C)c(c(c1OC)C=O)F,4.707569614
1631,O=Cc1c(OC)ccc(c1F)C,4.770155799
1632,COc1cc(C=O)c(cc1C=O)F,3.981025633
1633,COc1cc(C=O)c(c(c1)C=O)F,4.247697206
1634,COCC1=CC1(C(=O)O)c1ccccc1,5.572891658
1635,OCC1(C=C1COC)c1ccccc1,6.198753514
1636,OCC1(C(=C)C1CC=C)c1ccccc1,6.293993362
1637,CCOC(=O)C=CSc1ncccn1,4.664031398
1638,COC(=O)C=CSc1ccccc1C(C)C,5.04226965
1639,C1CCC(CC1)C=CSc1cccs1,5.115740389
1640,C1CCC(CC1)C=CSc1ccccn1,4.710290752
1641,C1CCC(CC1)C=CSc1ncccn1,4.468109425
1642,O=Cc1c(OC)ccc(c1F)C=O,4.729338722
1643,ClC(C(=O)OC1CC=CCC1O)Cl,5.880380309
1644,Oc1ccc2c(c1)C1=CC=NC(=O)C1N2,2.993252356
1645,CCC(C1CO1)OCc1ccc(cc1)OC,5.831399816
1646,OCC1(C(=C)C1CC)c1ccccc1,6.326647024
1647,OCC1(C(=C)C1C)c1ccccc1,6.299435639
1648,CC=C1CC1(CO)c1ccccc1C,6.223243761
1649,OCC1(CC1=CC)c1ccc(cc1)F,6.049090897
1650,CC=C1CC1(CO)c1ccc(cc1)OC,5.738881107
1651,OCC1(CC1=CCC=C)c1ccccc1,6.182426683
1652,OCC1(CC1=CCC)c1ccccc1,6.31576247
1653,OCC1(CC1=CC)c1ccccc1,6.31576247
1654,CCOC(=O)C1C2CC(C1C(=O)O)C(C2C)C,7.2082959
1655,CC(C(OC(=O)C(Cl)Cl)C)O,6.18786896
1656,CC(C(=O)OC1CC=CCC1O)C,7.178363376
1657,ONC(=N)c1ccc(c(c1)OC)F,5.053154204
1658,COc1cccc2c1C(=O)CC(C2O)O,4.819136292
1659,COc1cccc2c1C=CC1C2OC(O1)(C)C,4.737502137
1660,ClC(C(=O)OC1CCCCCC1O)Cl,6.068138866
1661,O=C(C(C)C)OC1CCCC1O,7.284487778
1662,O=C(C(Cl)Cl)OC1CCCC1O,6.002831542
1663,BrCC(=O)OC1CCCCC1O,5.738881107
1664,CCCCC1=CC(=O)OC2=NN=C(C12)OCC,4.713011891
1665,CCCCC1=CC(=O)OC2=NN=C(C12)C(=O)O,4.91437614
1666,CCC1=CC(=O)OC2=NN=C(C12)C,5.028663957
1667,O=C1C=CC(=c2nc3c([nH]2)cc(=C)cc3)C(=C1)O,1.989152247
1668,O=C1C(=COC2C1CCCC2)C#CC(O)(C)C,3.379654023
1669,NC1=COC2C(C1=O)CC(CC2)F,3.8231996
1670,N#CC=Cc1c(C)oc2c(c1=O)cccc2,4.449061456
1671,O=CC=CC1CCC2C(C1)C(=O)C=CO2,5.025942819
1672,Fc1ccc(cc1)C=C1Nc2c(C1=O)cccc2,3.371490608
1673,CC(=CC(=O)c1ccccc1O)N1CCCC1,4.283072007
1674,CN(C=CC(=O)c1ccc(cc1O)C)C,4.326610223
1675,Cc1cccc(c1)C=CC(=O)c1ccccc1O,4.155178497
1676,CC(CNC(=O)C(=NN=Cc1ccco1)O)C,3.991910187
1677,OC(=O)CC1C=NC(=NC1=O)N1CCCC1,4.337494777
1678,OC1=NCNC2C1CN(C2)Cc1ccccc1,5.719833138
1679,CC1=CC(=O)N=CC1Cl,4.454503733
1680,BrC1=CC(C(=S)N=C1)N(=O)=O,2.917060477
1681,O=C1N=CC(=CC1F)N(=O)=O,3.929324001
1682,OB(C1C=CC(=O)N=C1)O,4.938866387
1683,CC=CCNCc1ccco1,6.269503116
1684,OC(=N)NN=CC(=O)C=CN1CCCCC1,4.038169541
1685,OC(=N)NN=CC(=O)C=CN1CCOCC1,4.07626548
1686,OC(=N)NN=CC(=O)C=CN1CCCC1,4.010958156
1687,N#CC=CC(=NNC(=N)O)C=NNC(=N)O,3.431355655
1688,SC(=N)NN=CC(=O)C=CC#N,4.07626548
1689,OC1CC(=NC(N1)Cl)O,6.291272224
1690,FC1C=CC2=NC(=NC(=O)C2=C1)C,3.376932885
1691,O=NC=c1oc2=CC(C=Nc2c1)Br,2.217727882
1692,ClCC(=O)N=C1C=NC=CC1=O,3.085771065
1693,CC(=O)N=C1C=NC=CC1=O,3.099376757
1694,O=C=C1C(=O)C=CN=C1Cl,4.261302899
1695,O=C1C=CN=CC1C#C[Si](C)(C)C,4.381032993
1696,COC1C=C(C=NC1=O)C(=O)O,3.842247569
1697,O=NC=C1C=CC(C(=N1)OC)OC,2.751071029
1698,COC1C=NC=C(C1=O)N,3.684421536
1699,OC(=O)C1N=NC(=N1)O,4.889885893
1700,NC1NNC(C1)c1ccccc1F,5.287172115
1701,NC1NNC(C1)c1ccccc1C,5.676294921
1702,NC(c1ccccc1)C1C(C)NNC1C,5.46132498
1703,CCC1C(C)NC(N=C1O)c1ccc(cc1)C,6.049090897
1704,CCC1C(O)NC(N=C1O)c1ccc(cc1)C,6.160657575
1705,CCCC1=NC(=O)C(C(=N1)C)CC,4.247697206
1706,CCCC1=NC(=O)C(C(=N1)O)CCC,4.590560658
1707,CCCC1=NC(=O)C(C(=N1)O)CC,4.702127337
1708,CCCC1=NC(=O)C(=C)C(=N1)O,3.744286583
1709,CCCC1C(=NC(=NC1=O)CC)O,4.60416635
1710,CCC1=NC(=O)C(=C)C(=N1)O,3.74972886
1711,CC1CC1c1ccc(o1)C=CC(=NC1CC1)O,3.869458954
1712,Cc1ccc(c(c1)C)C=CC(=NC1CC1)O,4.187832159
1713,CCON=Cc1cc2OCOc2cc1N(=O)=O,3.703469505
1714,CC1CCCN(C1)C(=O)C1C=CC=NC1=O,4.166063051
1715,OC(=N)NN=Cc1c(Cl)nc2n1cccc2,4.078986619
1716,Oc1cccc(c1)C=NN1CC(=NC1=O)O,4.498041949
1717,OC1=NC(=O)N(C1)N=Cc1cccnc1,4.593281796
1718,CON=C(C1NNC(C1)c1ccccc1)O,5.657246952
1719,OC(=O)CCOCCOCCCC(=O)O,7.227343869
1720,C/C=C/c1ccc(cc1)OCC#C,5.714390861
1721,N[C@H]1CCN(C1)c1nccn2c1ccc2,4.67763709
1722,N[C@H]1CCN(C1)c1nccn2c1ccn2,4.680358229
1723,N[C@H]1CCN(C1)c1nccn2c1ncc2,4.75110783
1724,COCCNC(=O)c1ccc2c(n1)ccnc2,4.574233827
1725,[2H]C(OC(=O)/C=C/C(=O)OC([2H])([2H])[2H])([2H])[2H],7.357958518
1726,CN1N=C(CC1=O)CCS,5.398738794
1727,COc1cc(ccc1Cl)Nc1cnn[nH]1,5.069481035
1728,Fc1cccc(c1)Nc1cnn[nH]1,5.2790087
1729,N#Cc1cc(ccc1Cl)Nc1cnn[nH]1,4.503484226
1730,Clc1ccc(c(c1)Nc1cnn[nH]1)C,5.246355038
1731,Cc1cc(Nc2[nH]nnc2)cc(c1)Cl,5.175605437
1732,C=Cc1cc(Cl)ccc1Nc1cnn[nH]1,4.457224871
1733,Clc1cccc(c1C)Nc1cnn[nH]1,5.289893254
1734,Clc1ccc(cc1C)Nc1cnn[nH]1,5.107576974
1735,Fc1ccc(c(c1)C)Nc1cnn[nH]1,5.102134697
1736,NCc1cc(Cl)ccc1Nc1cnn[nH]1,4.838184262
1737,Clc1ccc(c(c1)F)Nc1cnn[nH]1,5.050433065
1738,Clc1ccc(cn1)Nc1cnn[nH]1,5.145672913
1739,OCc1cc(Cl)ccc1Nc1cnn[nH]1,4.884443616
1740,Clc1cc(C)c(c(c1)C)Nc1cnn[nH]1,5.113019251
1741,Clc1ccc(cc1F)Nc1cnn[nH]1,5.118461528
1742,Fc1ccc(cc1Cl)Nc1cnn[nH]1,4.993289157
1743,COc1cc(Cl)ccc1Nc1cnn[nH]1,4.881722478
1744,Clc1cccc(c1)Nc1cnn[nH]1,5.186489991
1745,CCc1cc(ccc1Cl)Nc1cnn[nH]1,5.07764445
1746,Clc1ccc(c(c1)C)Nc1cnn[nH]1,5.156557467
1747,COCc1cc(Cl)ccc1Nc1cnn[nH]1,4.900770448
1748,Brc1ccc(cc1)Nc1cnn[nH]1,5.050433065
1749,Clc1ccc(cc1)Nc1cnn[nH]1,5.066759896
1750,CCOC(=O)c1n[nH]c(c1)C1CCNCC1,5.771534769
1751,COC(=O)c1cc([nH]n1)C1CCNCC1,5.7524868
1752,C=CCc1cnccc1C#Cc1ccc(cc1)C,4.359263885
1753,OCC(C(=O)O)N/C=C/1\C=CC=CC1=O,3.8231996
1754,CN(C=Nc1cccc(c1C#N)Cl)C,4.69668506
1755,COc1cccc2c1C(O)CCO2,5.7878616
1756,Fc1cn(C)c(=O)c(c1)N(=O)=O,3.869458954
1757,Cc1c(N(=O)=O)c(F)cc(c1N(=O)=O)F,5.015058265
1758,COc1ccc(nc1N(=O)=O)Cl,4.906212725
1759,CCOC(=O)c1ncc(cn1)B(O)O,4.816415154
1760,COC(=O)c1ncc(cn1)B(O)O,4.917097279
1761,OB(c1cnc(nc1)N1CCC(CC1)F)O,4.938866387
1762,OB(c1cnc(nc1)N1CC1)O,5.104855835
1763,FC1CCN(C1)c1ncc(cn1)B(O)O,4.985125741
1764,CON(C(=O)C1=CC(=O)N=C2C1C=CC=C2)C,3.98646791
1765,OC(=NCC1CC1)C=Cc1ccncc1,4.435455763
1766,CCCN=C(C=Cc1cccc2c1cccc2)O,4.008237018
1767,CC(N=C(C1C=CC(=O)N=N1)O)CCCCC,3.561970303
1768,CCC1=NC(=O)C2C(=N1)c1cccnc1S2,3.553806888
1769,OC(=O)C1CCN(CC1)C1C=CC(=S)N=N1,2.677600289
1770,CSC1=Nc2ccccc2C(=O)C1C(=O)O,3.714354059
1771,O=c1cc(C(C)C)n2c(n1)N=NC2=S,2.677600289
1772,SC1=NCNC2C1NCC2c1ccccc1,5.708948583
1773,CCCN1C(=S)N=C2C(C1=O)C=C(C=C2)C,2.960598693
1774,CCN1C(=S)N=C2C(C1=O)N(CC)N=C2C,3.077607649
1775,Cc1nnc2n1C1C=CC=CC1=NC2=S,3.015021464
1776,O=C(c1ccc(cc1)C)ONC(=N)CC(=N)O,5.390575378
1777,CC1NCC2C(N1)N(C)C(=O)N=C2O,5.564728243
1778,CCOc1ccc(cc1OC)C1NOC(=N1)O,5.864053478
1779,CC(=NNC(=N)O)Cc1ccc(o1)C,5.589218489
1780,CCOC1=CC2=CC(=O)N=C(C2C=C1)C,3.790545937
1781,CCOc1ccccc1C=C1C(=NOC1=O)C,3.790545937
1782,OC(=NN=Cc1cccn1C)c1n[nH]c(=N)[nH]1,3.589181688
1783,ONC(=C(C1C(C1(C)C)CC#N)N=O)C,3.423192239
1784,CC(CNCC1CN=C(N=C1O)O)C,5.776977046
1785,OCC12CNCC2CCCC1,8.125319576
1786,OC1=NN=C2C1CNCC2,5.483094088
1787,OC1=NC(=O)N(C2C1N(C)C(=N2)O)C,5.298056669
1788,O=C1N=NC(=O)N1N=Cc1ccc(cc1)Cl,2.889849092
1789,COCCOC1C=CC2=NC=NC(=O)C2=C1,3.442240209
1790,NC1NNC2C1CCC(C2)Oc1ccccc1,5.581055074
1791,COC(=O)CC(=C1C(=NC=NC1=O)O)C,3.98646791
1792,OCC1OC(O)C(C(C1O)O)NC(O)C,7.611024398
1793,OC1=NC(=NC2C1CN(C2=O)N)O,5.444998149
1794,OC1=NC2C(C(=N1)O)NC(N=C2O)(C)C,5.210980237
1795,OC1=NC2CC(=NC(=O)N2C(=O)CC1)O,5.491257503
1796,OC1=NC2CC(=NC(=O)N2CCC1)O,5.464046118
1797,OC1=NC2N(CC1)C(=O)N=C(C2)O,5.839563232
1798,O=C1N=C(O)C2C(=N1)C(=O)N=N2,3.132030419
1799,O=C1OC(=O)C2C1N=C(O)N=C2O,5.434113594
1800,N#CCC1=NC2=NC(=S)N=C(C2=N1)O,1.749692059
1801,CCOC(=O)C1=NC2=NC(=O)N=C(C2=N1)O,2.982367801
1802,OC1=NC(=NC2C1N1C(=N2)C=CC1=O)O,3.964698802
1803,OC1=NC(=NC2C1N1C(N2)CCCC1=O)O,5.73343883
1804,OC(=O)CCCC1=NC2=NC(=O)N=C(C2=N1)O,2.078949818
1805,N#CCC1=NC2=NC(=O)N=C(C2=N1)O,3.055838541
1806,OC1=NC(=N)C(=Cc2ccccc2)C(=N1)O,3.673536982
1807,SC1=NC(=N)C(=Cc2ccccc2)C(=N1)O,3.575575996
1808,Cc1ccc(cc1)C1N=NC2=NCCCN12,4.342937054
1809,c1ccc(cn1)C1N=NC2=NCCCN12,4.378311855
1810,C1CN=C2N(C1)C(NN2)c1ccncc1,4.851789954
1811,CN1NC(=C(N=O)N)C(=C1)Cl,3.142914973
1812,CCOC1C=CC=C2C1=NC=C(C2=O)C(=O)C,2.946993001
1813,Cc1c2N=CC(C(=O)c2ccc1Cl)C(=O)C,4.527974472
1814,CC(=O)C1C=Nc2c(C1=O)cccc2F,4.421850071
1815,CC(=O)C1C=Nc2c(C1=O)cccc2Cl,4.383754132
1816,[C-]#[N+]C1CCCC(=N1)O,7.096729221
1817,COC1CC(=O)CCN1,6.138888467
1818,CCOC(=O)C1C=Nc2c(C1=S)cccc2,3.243597098
1819,FC1C=CC2=NC=CC(=S)C2=C1,2.413649854
1820,FC1C=CC=C2C1=NC=CC2=S,2.155141696
1821,ClC1C=CC=C2C1=NC=CC2=S,2.073507541
1822,Cc1cc(=C)c2=NC=CC(=S)c2c1,1.896633538
1823,COC1=CC=C(C2C1=NC=CC2=S)OC,2.672158012
1824,BrC1C=CC2=NC=CC(=S)C2=C1,2.217727882
1825,FC1=CC(F)C2=NC=CC(=S)C2=C1,2.138814865
1826,FC1=CC(F)c2c(=C1)c1=NN(C(=O)c1cn2)C,2.019084771
1827,NN=C(C1C=Nc2c(C1=O)cc(cc2F)F)O,3.559249165
1828,OC1=NC(=NC2=NC(=N)SC12)N1CCCC1,4.264024037
1829,OC1=NC(=NC(=N)C1=S)N1CCCC1,2.00275794
1830,NC1N=C(S)NC(N1)N1CCSCC1,5.651804675
1831,NC1NC(N=C(C1)O)N1CCSCC1,6.247734007
1832,SC1=NCCC(N1)c1cscc1,5.575612797
1833,c1ccc(cc1)C1=CC=NC2C(=NON2)N1,4.027284987
1834,C=CCN(C1=NC2C(=CN=N2)C(=N1)O)CC=C,3.20278002
1835,NC1C=NC(=S)N=C1C(=O)O,2.979646663
1836,CNC1NNC(C1N=C(c1ccccc1)O)N,4.264024037
1837,O=C(C1CCNCC1)N=C1C=NC=CC1=O,2.372832776
1838,OC1=NC(=NCC1c1ccccc1F)O,5.431392456
1839,CCSC1=NN(C2=CN=NC(=O)C12)C,3.153799527
1840,CCC1CC(=O)C2C(N1C)N=C(N=C2O)O,4.299398838
1841,OCc1ccc(=O)n(c1)c1ccc(cc1)Cl,4.49532081
